genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01115			227362	228756	+	1395		porin						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01120			228797	229111	-	315		L-rhamnose mutarotase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01125			229121	229945	-	825		rhamnulose-1-phosphate aldolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01130			230120	231379	-	1260		L-rhamnose isomerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01135			231376	232845	-	1470	rhaB	rhamnulokinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01140			232924	233073	+	150		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01145			233133	233969	+	837		AraC family transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01150			234043	234891	+	849		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01155			234888	235922	-	1035		rhamnose:proton symporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01160			236207	236827	+	621		superoxide dismutase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01165			236868	236984	-	117		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01170			237087	238070	+	984		2-keto-3-deoxygluconate permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01175			238219	238893	+	675		6-N-hydroxylaminopurine resistance protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01180			238999	240372	-	1374	cpxA	two-component sensor protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01185			240369	241067	-	699		two-component system response regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01190			241217	241717	+	501	cpxP	repressor CpxP						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01195			241866	242768	+	903	fieF	cation-efflux pump FieF						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01200			242949	243911	+	963		ATP-dependent 6-phosphofructokinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01205			244231	245220	+	990		sulfate transporter subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01210			245327	246082	+	756		CDP-diacylglycerol pyrophosphatase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01215			246137	246904	-	768		triose-phosphate isomerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01220			247012	247611	-	600		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01225			247712	248152	+	441		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01230			248364	248663	+	300		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01235			248690	249118	+	429		universal stress protein UspD						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01240			249123	249869	-	747		ferredoxin--NADP(+) reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01245			249966	250976	-	1011		fructose 1,6-bisphosphatase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01250			251111	252619	-	1509	glpK	glycerol kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01255			252642	253487	-	846		aquaporin						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01260			253919	254158	+	240		septal ring assembly protein ZapB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01265			254243	254728	-	486		ribonuclease E activity regulator RraA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01270			254821	255747	-	927		1,4-dihydroxy-2-naphthoate octaprenyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01275			255814	257145	-	1332	hslU	ATP-dependent protease ATP-binding subunit HslU						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01280			257155	257685	-	531		ATP-dependent protease subunit HslV						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01285			257778	258632	-	855		cell division protein FtsN						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01290			258829	259854	-	1026		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01295			260010	262208	-	2199		primosomal protein N'						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01300			262411	262623	+	213	rpmE	50S ribosomal protein L31						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01305			262678	263301	-	624		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01310			263308	263916	-	609		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01315			264100	264417	-	318		transcriptional repressor protein MetJ						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01320			264694	265854	+	1161		cystathionine gamma-synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01325			265857	268289	+	2433	metL	bifunctional aspartokinase II/homoserine dehydrogenase II						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01330			268428	268562	-	135		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01335			268638	269528	+	891	metF	5,10-methylenetetrahydrofolate reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01340			269857	272037	+	2181		peroxidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01345			272130	273035	+	906		permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01350			273062	273679	-	618		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01355			273791	273910	-	120		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01360			273954	275057	-	1104	gldA	glycerol dehydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01365			275068	275730	-	663		fructose-6-phosphate aldolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01370			275742	278243	-	2502		multifunctional phosphoenolpyruvate-protein phosphotransferase/phosphocarrier protein HPr/PTS system fructose-like transporter subunit IIA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01375			278552	279631	+	1080		PTS fructose-like transporter subunit EIIC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01380			279646	279966	+	321		PTS fructose-like transporter subunit EIIB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01385			280017	282314	+	2298	pflD	glycyl radical enzyme						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01390			282280	283158	+	879		[formate-C-acetyltransferase]-activating enzyme						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01395			283160	283501	+	342		PTS fructose-like transporter subunit EIIB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01400			283488	284339	-	852		AraC family transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01405			284554	286287	-	1734		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01410			286469	289120	-	2652		phosphoenolpyruvate carboxylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01415			289472	290623	-	1152		acetylornithine deacetylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01420			290777	291781	+	1005		N-acetyl-gamma-glutamyl-phosphate reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01425			291792	292565	+	774		acetylglutamate kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01430			292626	293999	+	1374		argininosuccinate lyase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01435			294266	295183	+	918		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01440			295166	296566	-	1401		pyridine nucleotide transhydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01445			296900	297547	+	648		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01450			297547	297906	+	360		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01455			297946	299046	-	1101		tRNA (uridine(54)-C5)-methyltransferase TrmA						
37762.5	Escherichia coli B	CP014268	RefSeq	misc_binding					299160	299350	+	191								
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_01460			299415	301259	+	1845	btuB							
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01460			299415	301259	+	1845	btuB	vitamin B12/cobalamin outer membrane transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01465			301273	302061	+	789		glutamate racemase						
37762.5	Escherichia coli B	CP014268	RefSeq	rRNA		C2566_01470			302433	303988	+	1556		16S ribosomal RNA						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_01475			304062	304137	+	76		tRNA-Glu						
37762.5	Escherichia coli B	CP014268	RefSeq	rRNA		C2566_01480			304322	307255	+	2934		23S ribosomal RNA						
37762.5	Escherichia coli B	CP014268	RefSeq	rRNA		C2566_01485			307333	307448	+	116	rrf	5S ribosomal RNA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01490			307582	308610	+	1029	murB	UDP-N-acetylenolpyruvoylglucosamine reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01495			308607	309572	+	966		biotin--[acetyl-CoA-carboxylase] synthetase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01500			309601	310557	-	957		pantothenate kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01505			310738	310893	-	156		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_01510			310913	310988	+	76		tRNA-Thr						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_01515			310997	311081	+	85		tRNA-Tyr						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_01520			311198	311272	+	75		tRNA-Gly						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_01525			311279	311354	+	76		tRNA-Thr						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01530			311469	312653	+	1185	tuf	elongation factor Tu						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01535			312883	313266	+	384	secE	preprotein translocase subunit SecE						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01540			313268	313813	+	546	nusG	transcription termination/antitermination protein NusG						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01545			313972	314400	+	429		50S ribosomal protein L11						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01550			314404	315108	+	705		50S ribosomal protein L1						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01555			315521	316018	+	498	rplJ	50S ribosomal protein L10						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01560			316085	316450	+	366	rplL	50S ribosomal protein L7/L12						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01565			316770	320798	+	4029	rpoB	DNA-directed RNA polymerase subunit beta						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01570			320875	325098	+	4224		DNA-directed RNA polymerase subunit beta'						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01575			325311	325850	+	540		stationary phase growth adaptation protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01580			326260	327393	-	1134	thiH	thiamine biosynthesis protein ThiH						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01585			327390	328160	-	771		thiazole synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01590			328162	328362	-	201		thiamine biosynthesis protein ThiS						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01595			328346	329101	-	756		molybdopterin biosynthesis protein MoeB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01600			329094	329729	-	636		thiamine-phosphate diphosphorylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01605			329729	331624	-	1896		phosphomethylpyrimidine synthase ThiC						
37762.5	Escherichia coli B	CP014268	RefSeq	misc_binding					331705	331805	-	101								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01610			331858	332334	-	477		anti-sigma factor						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01615			332429	333202	+	774	nudC	NADH pyrophosphatase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01620			333242	334306	+	1065	hemE	uroporphyrinogen decarboxylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01625			334316	334987	+	672		endonuclease V						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01630			335030	335620	+	591		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01635			335807	336079	+	273		DNA-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01640			336092	336787	+	696		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01645			336789	337208	-	420	zraP	zinc resistance protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01650			337446	338822	+	1377		sensor protein ZraS						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01655			338819	340144	+	1326		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01660			340141	341430	-	1290		phosphoribosylamine--glycine ligase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01665			341442	343031	-	1590	purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/inosine monophosphate cyclohydrolase						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_01670			342985	343170	-	186								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01670			342985	343170	-	186		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	rRNA		C2566_01675			343646	345201	+	1556		16S ribosomal RNA						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_01680			345275	345350	+	76		tRNA-Glu						
37762.5	Escherichia coli B	CP014268	RefSeq	rRNA		C2566_01685			345526	348452	+	2927		23S ribosomal RNA						
37762.5	Escherichia coli B	CP014268	RefSeq	rRNA		C2566_01690			348629	348744	+	116	rrf	5S ribosomal RNA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01695			349039	349482	-	444		acetyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01700			349639	350568	+	930		homoserine O-succinyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01705			350837	352438	+	1602		malate synthase A						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01710			352468	353772	+	1305		isocitrate lyase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01715			354053	355789	+	1737	aceK	bifunctional isocitrate dehydrogenase kinase/phosphatase						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_01720			355758	357332	-	1575								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01720			355758	357332	-	1575		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01725			357649	358473	-	825		transcriptional repressor IclR						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01730			358673	362356	+	3684	metH	methionine synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01735			362576	364207	+	1632		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01740			364298	364987	-	690		(alpha)-aspartyl dipeptidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01745			365199	366071	+	873		23S rRNA pseudouridine synthase F						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01750			366204	366476	-	273		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01755			366729	368078	-	1350		lysine-sensitive aspartokinase 3						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01760			368603	370252	+	1650	pgi	glucose-6-phosphate isomerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01765			370751	370993	+	243		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01770			371108	371746	+	639		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01775			371743	372480	+	738		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01780			372480	374576	+	2097		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01785			374623	374901	-	279		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01790			374902	375045	+	144		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01795			375171	375581	+	411		phosphate-starvation-inducible protein PsiE						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01800			375625	377100	-	1476	xylE	D-xylose transporter XylE						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01805			377472	378362	-	891	malG	maltose transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01810			378377	379921	-	1545	malF	maltose transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01815			380075	381265	-	1191	malE	maltose ABC transporter substrate-binding protein MalE						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01820			381358	381453	-	96		sugar ABC transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01825			381630	382745	+	1116		maltose/maltodextrin transporter ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01830			382817	384157	+	1341	lamB	maltoporin						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01835			384400	385320	+	921		maltose operon protein MalM						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01840			385549	385743	+	195		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01845			385801	387129	+	1329		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01850			387352	387849	+	498	ubiC	chorismate--pyruvate lyase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01855			387862	388734	+	873	ubiA	4-hydroxybenzoate octaprenyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01860			388889	391312	-	2424		glycerol-3-phosphate 1-O-acyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_01865			391483	391851	+	369		diacylglycerol kinase						
